PA Code,NSC Code,NCES Code,AUN Code,ULCS Code,SRC School ID,School Name (ULCS),Publication Name,Abbreviated Name,Year Opened,School Level,Admission Type,Current Grade Span Served,Grade Span at Scale,Phasing-In ,Phasing-Out,Governance,Management Organization,School Reporting Category,Alternate Education Type,Major Intervention,Major Intervention Year,Community School,CTE Status,Title I Designation,Federal Accountability Designation,City Council District,Multiple Addresses,Street Address,City,State,Zip Code,Phone Number,Fax Number,Website,School Leader Name,Learning Network,Assistant Superintendent,Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,lon,lat,attendance,el_cat,hi_cat
8153,N/A,4.20083E+11,126516457,3407,NA,MASTERY CHARTER @ HARRITY,Mastery Charter School at Harrity,Mastery Harrity,2010,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08','00-08',0,0,CHARTER,MASTERY,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2010-2011,N/A,N/A,1,NO DESIGNATION,3,0,5601 CHRISTIAN ST.,PHILADELPHIA,PA,19143,215-471-2908,N/A,www.masterycharter.org/schools/harrity-campus/,"LUCILLA RA'IFA, STU WARSHAWER",CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.2358314,39.9488312,858,TRUE,FALSE
8152,N/A,4.20083E+11,126519433,3408,NA,MASTERY CHARTER @ MANN,Mastery Charter School at Mann,Mastery Mann,2010,ELEMENTARY,NEIGHBORHOOD,'00-06','00-06',0,0,CHARTER,MASTERY,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2010-2011,N/A,N/A,1,NO DESIGNATION,4,0,5376 W. BERKS ST.,PHILADELPHIA,PA,19131,215-581-5516,N/A,www.masterycharter.org/schools/elementary-schools/mann-campus/,STAN BOBOWSKI,CHARTERS,N/A,1,1,1,1,1,1,1,0,0,0,0,0,0,-75.2314734,39.9854866,549,TRUE,FALSE
8151,N/A,4.20083E+11,126517286,3409,NA,MASTERY CHARTER @ SMEDLEY,Mastery Charter School at Smedley,Mastery Smedley,2010,ELEMENTARY,NEIGHBORHOOD,'00-06','00-06',0,0,CHARTER,MASTERY,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2010-2011,N/A,N/A,1,NO DESIGNATION,7,0,1790 BRIDGE ST.,PHILADELPHIA,PA,19124,215-537-2523,N/A,www.masterycharter.org/schools/smedley-campus/,CAITLIN MURPHY,CHARTERS,N/A,1,1,1,1,1,1,1,0,0,0,0,0,0,-75.0740096,40.0196872,777,TRUE,FALSE
8145,N/A,4.20083E+11,168513758,3410,NA,UNIVERSAL CHARTER @ BLUFORD,Universal Charter School at Bluford,Universal Bluford,2010,ELEMENTARY,NEIGHBORHOOD,'00-06','00-06',0,0,CHARTER,UNIVERSAL,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2010-2011,N/A,N/A,1,REWARD (HIGH PROGRESS),4,0,5801 MEDIA ST.,PHILADELPHIA,PA,19131,215-581-5502,N/A,www.universalcompanies.org/education/bluford-charter-school/,CRYSTAL GARY-NELSON,CHARTERS,N/A,1,1,1,1,1,1,1,0,0,0,0,0,0,-75.2359349,39.9737362,552,TRUE,FALSE
8146,N/A,4.20083E+11,103519376,3411,NA,UNIVERSAL CHARTER @ DAROFF,Universal Charter School at Daroff,Universal Daroff,2010,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08','00-08',0,0,CHARTER,UNIVERSAL,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2010-2011,N/A,N/A,1,NO DESIGNATION,4,0,5630 VINE ST.,PHILADELPHIA,PA,19139,215-471-2905,N/A,www.universalcompanies.org/education/daroff-charter-school/,ALIYA CATANCH-BRADLEY,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.2327603,39.9652041,813,TRUE,FALSE
8150,N/A,4.20083E+11,126518547,3412,NA,DOUGLASS MASTERY CHARTER,Frederick Douglass Mastery Charter School,Mastery Douglass,2010,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08','00-08',0,0,CHARTER,SCHOLAR ACADEMIES,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2010-2011,N/A,N/A,1,FOCUS,5,0,2118 W. NORRIS ST.,PHILADELPHIA,PA,19121,215-684-5063,N/A,www.phillyscholars.org/ysfd/,"TOM WEISHAUPT, CONSTANCE HORTON",CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1694497,39.9842997,773,TRUE,FALSE
8205,392796,4.20084E+11,126513452,3414,NA,ASPIRA OLNEY CHARTER HIGH,Aspira Charter School at Olney,Olney,2011,HIGH,NEIGHBORHOOD,'09-12','09-12',0,0,CHARTER,ASPIRA,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2011-2012,N/A,N/A,1,PRIORITY,8,0,100 W. DUNCANNON AVE.,PHILADELPHIA,PA,19120,215-456-3014,215-456-3064,www.aspirapa.org/schools/olney-charter/,JAMES O. THOMPSON,CHARTERS,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.1227784,40.0291744,1757,FALSE,TRUE
8208,N/A,4.20084E+11,126511748,3415,NA,MASTERY CHARTER @ CLYMER,Mastery Charter School at Clymer,Mastery Clymer,2011,ELEMENTARY,NEIGHBORHOOD,'00-06','00-06',0,0,CHARTER,MASTERY,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2011-2012,N/A,N/A,1,NO DESIGNATION,5,0,1201 W. RUSH ST.,PHILADELPHIA,PA,19133,215-227-8610,N/A,www.masterycharter.org/schools/clymer-campus/,TIFFANY HOLMES,CHARTERS,N/A,1,1,1,1,1,1,1,0,0,0,0,0,0,-75.1504228,39.9958607,543,TRUE,FALSE
8207,393505,4.20085E+11,126513734,3416,NA,MASTERY CHARTER @ GRATZ HIGH,Mastery Charter School at Gratz,Mastery Gratz,2011,MIDDLEHIGH,NEIGHBORHOOD,'07-12','07-12',0,0,CHARTER,MASTERY,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2011-2012,N/A,N/A,1,PRIORITY,8,0,1798 W. HUNTING PARK AVE.,PHILADELPHIA,PA,19140,215-227-4408,N/A,www.masterycharter.org/schools/simon-gratz-campus/,"RAYMOND FIELDS, PETER LANGER, NADIA BENNETT",CHARTERS,N/A,0,0,0,0,0,0,0,1,1,1,1,1,1,-75.1554058,40.0147267,1530,FALSE,TRUE
8195,393253,4.20086E+11,126519434,3417,NA,UNIVERSAL AUDENRIED CHARTER,Universal Charter School at Audenried,Universal Audenried,2011,HIGH,NEIGHBORHOOD,'09-12','09-12',0,0,CHARTER,UNIVERSAL,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2011-2012,N/A,COMPREHENSIVE,1,NO DESIGNATION,2,0,3301 TASKER ST.,PHILADELPHIA,PA,19145,215-952-4801,N/A,www.universalcompanies.org/education/audenried-charter-school/,BLANCHARD DIAVUA,CHARTERS,N/A,0,0,0,0,0,0,0,0,0,1,1,1,1,-75.198618,39.9337342,587,FALSE,TRUE
8196,N/A,4.20086E+11,126513415,3418,NA,UNIVERSAL VARE CHARTER SCHOOL,Universal Charter School at Vare,Universal Vare,2011,MIDDLE,NEIGHBORHOOD,'05-08','05-08',0,0,CHARTER,UNIVERSAL,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2011-2012,N/A,N/A,1,NO DESIGNATION,2,0,2100 S. 24TH ST.,PHILADELPHIA,PA,19145,215-952-8611,N/A,www.universalcompanies.org/education/vare-charter-school/,CRAIG C. METCALFE,CHARTERS,N/A,0,0,0,0,0,1,1,1,1,0,0,0,0,-75.1857277,39.9258418,410,TRUE,FALSE
8206,N/A,4.20085E+11,126519476,3419,NA,MOSAICA CHARTER @ BIRNEY,General David B.Â BirneyÂ Charter School,Birney,2011,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08','00-08',0,0,CHARTER,MOSAICA,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2011-2012,N/A,N/A,1,NO DESIGNATION,8,0,900 LINDLEY AVE.,PHILADELPHIA,PA,19141,215-456-3000,215-457-6695,www.birneyprep.com/,KAREEM THOMAS,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.138562,40.0294138,690,TRUE,FALSE
8259,N/A,4.20086E+11,126519644,3420,NA,MASTERY CHARTER @ CLEVELAND,Mastery Charter School at Cleveland,Mastery Cleveland,2012,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08','00-08',0,0,CHARTER,MASTERY,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2012-2013,N/A,N/A,1,PRIORITY,8,0,3701 N. 19TH ST.,PHILADELPHIA,PA,19140,215-227-5042,N/A,www.masterycharter.org/schools/elementary-schools/grover-cleveland-elementary/,"NATALIE CATIN-ST.LOUIS, LETISHA LAWS-WATERS",CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1587061,40.0109732,759,TRUE,FALSE
8251,N/A,4.20087E+11,126517442,3421,NA,UNIVERSAL CREIGHTON CHARTER,Universal Charter School at Creighton,Universal Creighton,2012,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08','00-08',0,0,CHARTER,UNIVERSAL,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2012-2013,N/A,N/A,1,REWARD (HIGH PROGRESS),9,0,5401 TABOR AVE.,PHILADELPHIA,PA,19120,215-537-2531,N/A,www.universalcompanies.org/education/creighton-charter-school/,WENDY BALDWIN,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1049261,40.0348337,789,TRUE,FALSE
8252,N/A,4.20086E+11,126515691,3422,NA,PHILADELPHIA CHARTER FOR ARTS,Philadelphia Charter School for the Arts and Sciences,Edmunds,2012,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08','00-08',0,0,CHARTER,STRING THEORY,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2012-2013,N/A,N/A,1,FOCUS,7,0,1197 HAWORTH ST.,PHILADELPHIA,PA,19124,215-537-2520,N/A,http://stringtheoryschools.com/,"MICHAEL A. ROCCO, KEN DETWEILER (CEO)",CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.0867468,40.0249579,994,TRUE,FALSE
8257,N/A,4.20087E+11,126519392,3423,NA,MEMPHIS ST. CHARTER @ JP JONES,Memphis Street Academy Charter School at J.P. Jones,Memphis Street,2012,MIDDLE,NEIGHBORHOOD,'05-08','00-08',0,0,CHARTER,AMERICAN PARADIGM,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2012-2013,N/A,N/A,1,PRIORITY,1,0,2950 MEMPHIS ST.,PHILADELPHIA,PA,19134,215-291-4709,215-291-4754,www.ap-schools.org/memphisstreetacademy/,ANTIONETTE POWELL,CHARTERS,N/A,0,0,0,0,0,1,1,1,1,0,0,0,0,-75.1128697,39.9862252,876,TRUE,FALSE
8287,N/A,4.20087E+11,126512674,3424,NA,UNIVERSAL ALCORN CHARTER,Universal Charter School at Alcorn,Universal Alcorn,2013,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08','00-08',0,0,CHARTER,UNIVERSAL,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2013-2014,N/A,N/A,1,REWARD (HIGH PROGRESS),2,1,3200 DICKINSON ST.,PHILADELPHIA,PA,19146,215-952-6219,N/A,www.universalcompanies.org/education/alcorn-charter-elementary-school/,AARON STARKE,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1977642,39.9349493,512,TRUE,FALSE
8288,N/A,4.20087E+11,126518795,3426,NA,MASTERY CHARTER @ PASTORIUS,Mastery Charter School at Pastorius ,Mastery Pastorius,2013,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08','00-08',0,0,CHARTER,MASTERY,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2013-2014,N/A,N/A,1,NO DESIGNATION,8,0,5650 SPRAGUE ST.,PHILADELPHIA,PA,19138,215-951-5689,N/A,www.masterycharter.org/schools/elementary-schools/francis-d-pastorius-elementary/,HILLARY MESERVE,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.1615274,40.0480514,591,TRUE,FALSE
8365,N/A,N/A,126518118,3427,NA,MASTERY CHARTER @ WISTER,Mastery Charter School at Wister,Mastery Wister,2016,ELEMENTARY,NEIGHBORHOOD,'00-05','00-05',0,0,CHARTER,MASTERY,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2016-2017,N/A,N/A,N/A,N/A,8,N/A,67 E. BRINGHURST ST.,PHILADELPHIA,PA,19144,N/A,N/A,http://www.masterycharter.org/schools/elementary-schools/john-wister-elementary/,N/A,CHARTERS,N/A,1,1,1,1,1,1,0,0,0,0,0,0,0,-75.166721,40.032882,NA,TRUE,FALSE
8390,N/A,N/A,126518004,3428,NA,G.L.A. CHARTER @ HUEY,Global Leadership Academy at Huey,Global Leadership at Huey,2016,ELEMENTARYMIDDLE,NEIGHBORHOOD,'00-08','00-08',0,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,RENAISSANCE CHARTER,2016-2017,N/A,N/A,N/A,N/A,3,N/A,5200 PINE ST.,PHILADELPHIA,PA,19143,N/A,N/A,http://www.glacharter.org,N/A,CHARTERS,N/A,1,1,1,1,1,1,1,1,1,0,0,0,0,-75.2267343,39.9533913,NA,TRUE,FALSE
8360,N/A,N/A,126513117,3440,NA,MAST COMMUNITY CHARTER II,MaST Community Charter School II,MAST II,2016,ELEMENTARY,CITYWIDE,'00-03','00-12',1,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,0,6200 RISING SUN AVE.,PHILADELPHIA,PA,19111,267-348-1100,N/A,www.mastccs.org,N/A,CHARTERS,N/A,1,1,1,1,0,0,0,0,0,0,0,0,0,-75.0973176,40.0482413,NA,TRUE,FALSE
8359,N/A,N/A,126511530,3441,NA,TECH FREIRE CHARTER SCHOOL,TECH Freire Charter School,TECH Freire,2016,HIGH,CITYWIDE WITH CRITERIA,'09-10','09-12',1,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5,0,2221 N. BROAD ST.,PHILADELPHIA,PA,19132,267-507-1111,N/A,www.techfreire.org,N/A,CHARTERS,N/A,0,0,0,0,0,0,0,0,0,1,1,0,0,-75.1557414,39.9868589,NA,FALSE,TRUE
8361,N/A,N/A,126512039,3442,NA,INDEPENDENCE CHARTER WEST,Independence Charter School West,Independence West,2016,ELEMENTARY,CITYWIDE WITH CRITERIA,'00-03','00-08',1,0,CHARTER,INDEPENDENT,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,0,5600 CHESTER AVE.,PHILADELPHIA,PA,19143,215-724-5600,215-724-5601,www.icswest.org,N/A,CHARTERS,N/A,1,1,1,1,0,0,0,0,0,0,0,0,0,-75.2253615,39.9370697,NA,TRUE,FALSE
8363,N/A,N/A,126515492,3443,NA,KIPP WEST PHILA CHARTER SCHOOL,KIPP West Philadelphia Charter School,KIPP West Elementary,2016,ELEMENTARY,CITYWIDE,'00-00','00-04',1,0,CHARTER,KIPP,CHARTER SCHOOLS,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3,0,5900 BALTIMORE AVE.,PHILADELPHIA,PA,19143,N/A,N/A,www.kippphiladelphia.org,N/A,CHARTERS,N/A,1,0,0,0,0,0,0,0,0,0,0,0,0,-75.241845,39.944532,NA,TRUE,FALSE
